_id,employee_id,project_id,project_resource_id,is_active,allocation_percentage,reporting_manager,start_date,end_date,duhead_id,coehead_id
5079,AFT00730,45,-100,TRUE,0,,00:00.0,00:00.0,AFT00640,AFT00640
4426,AFTU0013,80,2,FALSE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
4427,AFTU0013,65,1,FALSE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4428,AFTU0013,65,1,FALSE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4429,AFTU0013,7,1,FALSE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
4430,AFTU0013,12,1,FALSE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4431,AFTU0013,12,1,FALSE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4396,AFT00316,82,1,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00129,AFT00640
5434,AFT00672,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4370,AFT00737,12,1,FALSE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
5534,AFT00616,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
4357,AFT00149,43,1,TRUE,100,AFTC0234,00:00.0,00:00.0,AFT00640,AFT00640
5150,AFTU0001,28,0,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00000,AFT00640
5441,AFT00636,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4916,AFTC0227,43,0,TRUE,100,AFT00149,00:00.0,00:00.0,AFT00640,AFT00640
5547,AFTI0046,116,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5546,AFTI0045,116,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5548,AFTI0047,116,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5906,AFTC0247,93,-100,TRUE,0,,00:00.0,00:00.0,,
5662,AFT00711,121,1,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5352,AFT00574,26,1,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5873,AFTI0066,120,5,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599,AFT00599
5912,AFT00484,41,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5080,AFT00730,45,-100,TRUE,0,,00:00.0,00:00.0,AFT00640,AFT00640
5168,AFT00465,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00304,AFT00640
5369,AFT00375,3,1,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00628,AFT00599
4411,AFT00330,20,2,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00129,AFT00640
4448,AFT00375,76,1,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00129,AFT00599
4822,AFT00664,45,0,TRUE,100,AFT00430,00:00.0,00:00.0,AFT00304,AFT00640
5574,AFT00731,118,1,TRUE,100,AFT00595,00:00.0,00:00.0,AFT00640,AFT00599
4873,AFT00689,76,1,TRUE,50,AFT00687,00:00.0,00:00.0,AFT00628,AFT00599
4908,AFT00705,75,0,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
5120,AFT00717,90,0,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00628,AFT00599
4906,AFT00704,41,0,TRUE,100,AFT00632,00:00.0,00:00.0,AFT00304,AFT00640
4455,AFT00391,30,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4940,AFTI0023,7,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599, 
4699,AFT00617,70,1,TRUE,100,AFT00636,00:00.0,00:00.0,AFT00599,AFT00599
4467,AFT00415,82,1,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00129,AFT00599
4487,AFT00444,47,1,TRUE,100,AFT00129,00:00.0,00:00.0,AFT00129,AFT00640
4373,AFT00226,7,2,FALSE,50,AFT00640,00:00.0,00:00.0,AFT00129,AFT00640
5023,AFT00238,37,-100,TRUE,0,,00:00.0,00:00.0,AFT00129,AFT00640
4683,AFT00613,70,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599,AFT00640
4710,AFT00620,70,1,TRUE,100,AFT00636,00:00.0,00:00.0,AFT00599,AFT00599
5145,AFT00740,90,1,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00628,AFT00599
4946,AFTI0026,37,5,TRUE,100,AFT00238,00:00.0,00:00.0,AFT00640, 
5922,AFT00647,23,3,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5863,AFT00696,93,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6112,AFT00689,9,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
5611,AFT00607,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5573,AFT00729,118,1,TRUE,100,AFT00595,00:00.0,00:00.0,AFT00640,AFT00599
5663,AFT00628,121,1,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00628
5575,AFT00745,118,1,TRUE,100,AFT00595,00:00.0,00:00.0,AFT00640,AFT00599
5517,AFT00374,93,0,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00640,AFT00640
6448,AFT00862,7,2,TRUE,100,AFT00696,00:00.0,00:00.0,AFT00304,AFT00304
5936,AFT00736,20,1,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
4790,AFT00649,37,1,TRUE,100,AFT00238,00:00.0,00:00.0,AFT00640,AFT00640
5440,AFT00623,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4902,AFT00702,28,0,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599,AFT00599
5433,AFT00649,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5432,AFT00618,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5649,AFT00618,122,1,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5914,AFTC0247,93,-100,TRUE,0,,00:00.0,00:00.0,,
5496,AFT00617,28,1,TRUE,100,AFT00491,00:00.0,00:00.0,AFT00599,AFT00599
5696,AFT00753,70,0,TRUE,100,AFT00653,00:00.0,00:00.0,AFT00599,AFT00599
5864,AFT00616,93,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6147,AFT00793,133,-100,TRUE,0,,00:00.0,00:00.0,,
5113,AFT00701,28,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
5312,AFT00525,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5356,AFT00512,28,-1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
5362,AFT00711,42,-1,TRUE,100,AFT00627,00:00.0,00:00.0,AFT00628,AFT00599
5319,AFT00021,98,0,TRUE,50,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4498,AFT00457,28,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
5391,AFT00375,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5923,AFT00647,74,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
4653,AFT00592,43,1,TRUE,100,AFT00317,00:00.0,00:00.0,AFT00640,AFT00640
5945,AFT00787,20,1,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
4778,AFT00643,30,1,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00640
5928,AFT00472,139,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5934,AFT00511,134,-1,TRUE,100,AFT00595,00:00.0,00:00.0,AFT00628,AFT00599
6162,AFTC0237,93,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4440,AFT00369,32,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
4470,AFT00416,32,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
4473,AFT00423,32,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
4416,AFT00331,73,-1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
4526,AFT00479,53,1,TRUE,100,AFT00129,00:00.0,00:00.0,AFT00129,AFT00640
4532,AFT00488,32,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
6148,AFT00793,133,-100,TRUE,0,,00:00.0,00:00.0,,
4556,AFT00512,82,1,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00129,AFT00599
4605,AFT00553,47,1,TRUE,100,AFT00129,00:00.0,00:00.0,AFT00129,AFT00640
4553,AFT00511,60,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
5357,AFT00720,105,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00599
5438,AFT00434,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4622,AFT00572,55,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00599
4613,AFT00566,28,1,TRUE,100,AFT00636,00:00.0,00:00.0,AFT00129,AFT00640
4515,AFT00471,40,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
4573,AFT00524,19,1,TRUE,100,AFT00356,00:00.0,00:00.0,AFT00129,AFT00640
4538,AFT00495,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5607,AFT00716,116,0,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
6838,AFTI0106,170,0,TRUE,100,AFT00571,00:00.0,00:00.0,AFT00599,AFT00599
5892,AFT00621,44,0,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00304
6092,AFT00808,148,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5350,AFTC0234,7,2,TRUE,75,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
6845,AFT00933,43,1,TRUE,100,AFT00844,00:00.0,00:00.0,AFT00640,AFT00640
6155,AFT00793,133,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
6150,AFT00725,137,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5549,AFTI0048,116,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5627,AFT00748,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5371,AFT00739,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4529,AFT00484,23,3,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5443,AFT00727,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5294,AFTC0230,102,0,TRUE,30,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5373,AFT00671,73,0,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00304,AFT00599
5624,AFT00671,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5370,AFT00581,92,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5439,AFT00566,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5925,AFT00719,133,5,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00640
4491,AFT00451,32,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
4630,AFT00580,30,0,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
4647,AFT00590,75,0,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00304,AFT00599
4875,AFT00690,34,5,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00304,AFT00599
6156,AFT00795,133,5,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
4666,AFT00606,34,0,TRUE,10,AFT00599,00:00.0,00:00.0,AFT00304,AFT00599
4667,AFT00606,55,2,TRUE,80,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
4670,AFT00606,75,0,TRUE,10,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
5109,AFT00686,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4825,AFT00667,7,2,TRUE,100,AFT00245,00:00.0,00:00.0,AFT00640,AFT00640
4826,AFT00668,7,2,TRUE,100,AFT00245,00:00.0,00:00.0,AFT00640,AFT00640
4890,AFT00696,74,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
5105,AFT00665,74,0,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
4760,AFT00636,28,0,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00129,AFT00640
4795,AFT00654,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4776,AFT00642,47,1,TRUE,100,AFT00129,00:00.0,00:00.0,AFT00129,AFT00640
5930,AFT00757,19,-100,TRUE,0,,00:00.0,00:00.0,,
5231,AFT00708,97,1,TRUE,100,AFT00734,00:00.0,00:00.0,AFT00640,AFT00640
5197,AFT00627,96,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
4785,AFT00648,33,1,TRUE,100,AFT00021,00:00.0,00:00.0,AFT00129,AFT00640
5544,AFT00580,115,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
4801,AFT00656,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5545,AFT00605,115,2,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00640
5601,AFT00317,43,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5672,AFT00749,103,5,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00599
4814,AFT00662,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4751,AFT00633,69,1,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00129,AFT00640
5613,AFTI0020,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
4716,AFT00623,28,1,TRUE,100,AFT00491,00:00.0,00:00.0,AFT00129,AFT00640
5648,AFT00695,122,1,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
4730,AFT00627,54,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
4758,AFT00635,76,1,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00129,AFT00599
4770,AFT00641,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5603,AFT00525,43,0,TRUE,100,AFT00402,00:00.0,00:00.0,AFT00640,AFT00640
5931,AFT00757,19,-100,TRUE,0,,00:00.0,00:00.0,,
4796,AFT00654,76,0,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00129,AFT00640
5602,AFTC0227,43,1,TRUE,100,AFT00149,00:00.0,00:00.0,AFT00640,AFT00640
5932,AFT00757,19,-100,TRUE,0,,00:00.0,00:00.0,,
5933,AFT00757,19,-100,TRUE,0,,00:00.0,00:00.0,,
5920,AFT00633,136,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5448,AFT00488,90,1,TRUE,100,AFTC0230,00:00.0,00:00.0,AFT00628,AFT00599
5917,AFT00672,28,1,TRUE,100,AFT00482,00:00.0,00:00.0,AFT00599,AFT00599
5918,AFT00763,120,5,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
5617,AFT00464,92,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5230,AFT00579,36,0,TRUE,100,AFT00331,00:00.0,00:00.0,AFT00304,AFT00640
5118,AFT00716,32,1,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
4365,AFT00200,33,1,TRUE,100,AFT00129,00:00.0,00:00.0,AFT00129,AFT00640
5142,AFTC0230,86,0,TRUE,50,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
4942,AFTI0024,28,5,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599, 
5157,AFT00711,89,2,TRUE,100,AFT00627,00:00.0,00:00.0,AFT00599,AFT00599
4386,AFT00248,36,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
4325,AFT00644,85,4,TRUE,100,AFT00000,00:00.0,00:00.0,AFT00000,AFT00001
5303,AFT00696,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
5366,AFT00647,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5089,AFT00580,40,0,TRUE,100,AFT00609,00:00.0,00:00.0,AFT00304,AFT00640
4514,AFT00469,28,1,TRUE,100,AFT00358,00:00.0,00:00.0,AFT00599,AFT00599
4652,AFT00591,40,-1,TRUE,100,AFT00609,00:00.0,00:00.0,AFT00304,AFT00640
4663,AFT00605,40,1,TRUE,100,AFT00609,00:00.0,00:00.0,AFT00304,AFT00640
5185,AFT00727,70,1,TRUE,100,AFT00491,00:00.0,00:00.0,AFT00599,AFT00599
5203,AFT00719,95,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
5615,AFT00746,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5608,AFT00734,33,0,TRUE,50,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5612,AFT00643,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5618,AFT00688,112,5,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00628,AFT00599
4911,AFT00708,7,2,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00129,AFT00640
5153,AFT00703,60,2,TRUE,100,AFT00627,00:00.0,00:00.0,AFT00599,AFT00599
6088,AFT00647,56,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6090,AFT00385,56,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5552,AFTI0051,116,5,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00628
5610,AFT00368,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6164,AFT00809,148,1,TRUE,100,AFT00739,00:00.0,00:00.0,AFT00640,AFT00640
4839,AFT00675,24,0,TRUE,100,AFT00099,00:00.0,00:00.0,AFT00129,AFT00640
4828,AFT00671,34,1,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00304,AFT00599
4848,AFT00680,43,0,TRUE,100,AFT00402,00:00.0,00:00.0,AFT00129,AFT00640
4860,AFT00686,33,1,TRUE,100,AFT00021,00:00.0,00:00.0,AFT00129,AFT00640
4938,AFTI0022,11,5,TRUE,100,AFT00430,00:00.0,00:00.0,AFT00304,AFT00640
4504,AFT00461,26,1,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599,AFT00599
4874,AFT00690,1,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,AFT00599
4944,AFTI0025,10,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640, 
4881,AFT00693,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
6087,AFT00672,136,0,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
4900,AFT00701,55,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00599
4842,AFT00677,28,1,TRUE,100,AFT00358,00:00.0,00:00.0,AFT00129,AFT00599
4920,AFTC0230,82,1,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00129,AFT00599
4928,AFTC0232,76,1,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00129,AFT00599
6154,AFT00793,133,5,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00304
4950,AFTI0027,1,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00599,
4904,AFT00703,76,0,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00129,AFT00599
4824,AFT00666,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4837,AFT00674,55,2,TRUE,100,AFT00627,00:00.0,00:00.0,AFT00599,AFT00599
4952,AFTI0028,24,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,
6842,AFT00734,7,2,TRUE,100,AFT00628,00:00.0,00:00.0,AFT00628,AFT00599
5865,AFT00509,13,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6844,AFT00932,7,2,TRUE,100,AFT00309,00:00.0,00:00.0,AFT00304,AFT00304
6840,AFTI0103,7,2,TRUE,100,AFT00571,00:00.0,00:00.0,AFT00628,AFT00599
5389,AFT00654,110,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
6168,AFT00815,151,1,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
6843,AFT00731,170,1,TRUE,100,AFT00571,00:00.0,00:00.0,AFT00628,AFT00628
4893,AFT00697,75,1,TRUE,100,AFT00359,00:00.0,00:00.0,AFT00304,AFT00599
5301,AFT00688,30,0,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00599
4342,AFT00021,53,1,TRUE,100,AFT00129,00:00.0,00:00.0,AFT00129,AFT00640
5285,AFT00526,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4955,AFTI0030,44,0,TRUE,100,AFT00497,00:00.0,00:00.0,AFT00304,AFT00599
4957,AFTI0031,26,5,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00599, 
5286,AFT00641,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5268,AFT00507,34,0,TRUE,100,AFT00543,00:00.0,00:00.0,AFT00304,AFT00599
4779,AFT00645,45,1,TRUE,100,AFT00430,00:00.0,00:00.0,AFT00304,AFT00640
5620,AFT00653,28,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00640
5223,AFT00423,73,1,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00304,AFT00599
5224,AFT00479,73,1,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00304,AFT00640
5222,AFT00488,30,1,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00599
5170,AFTI0022,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4457,AFT00396,28,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00129,AFT00599
5096,AFT00628,8,4,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
5190,AFT00566,70,1,TRUE,100,AFT00636,00:00.0,00:00.0,AFT00599,AFT00640
5221,AFT00716,23,3,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
4749,AFT00632,41,1,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00640
5929,AFTC0247,93,-100,TRUE,0,,00:00.0,00:00.0,,
4972,AFT00714,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00599
4967,AFT00715,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
4966,AFT00716,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
4673,AFT00607,30,1,TRUE,100,AFT00292,00:00.0,00:00.0,AFT00304,AFT00599
5167,AFT00374,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
4964,AFTU0001,75,1,TRUE,25,AFT00000,00:00.0,00:00.0,AFT00000,AFT00640
4962,AFTU0001,7,2,TRUE,100,AFT00000,00:00.0,00:00.0,AFT00000,AFT00640
4352,AFT00099,24,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00129,AFT00640
4374,AFT00226,24,1,TRUE,50,AFT00099,00:00.0,00:00.0,AFT00129,AFT00640
4953,AFTI0029,24,5,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,
4959,AFTI0032,7,5,TRUE,100,AFT00627,00:00.0,00:00.0,AFT00599,
4970,AFT00719,73,1,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00304,AFT00599
5944,AFT00616,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
5616,AFT00472,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
4697,AFT00616,40,0,TRUE,100,AFT00609,00:00.0,00:00.0,AFT00304,AFT00640
5644,AFT00047,43,0,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00304
4678,AFT00612,19,0,TRUE,100,AFT00117,00:00.0,00:00.0,AFT00640,AFT00640
5299,AFT00668,45,5,TRUE,100,AFT00183,00:00.0,00:00.0,AFT00640,AFT00640
5935,AFT00615,20,0,TRUE,100,AFT00625,00:00.0,00:00.0,AFT00640,AFT00640
5614,AFT00730,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5634,AFT00724,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5635,AFTI0050,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5656,AFT00753,7,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00599
5636,AFT00716,7,2,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5605,AFT00149,43,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5161,AFT00572,92,1,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00599
5640,AFTI0048,111,2,TRUE,100,AFT00606,00:00.0,00:00.0,AFT00599,AFT00628
5609,AFT00734,43,0,TRUE,50,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5625,AFT00687,52,2,TRUE,10,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5632,AFT00726,7,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
5436,AFT00663,7,2,TRUE,100,AFT00001,00:00.0,00:00.0,AFT00001,AFT00599
6848,AFT00934,44,5,TRUE,100,AFT00930,00:00.0,00:00.0,AFT00304,AFT00304
5887,AFTC0256,120,5,TRUE,100,AFT00574,00:00.0,00:00.0,AFT00628,AFT00599
6089,AFT00385,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
6841,AFTI0091,175,1,TRUE,100,AFT00562,00:00.0,00:00.0,AFT00599,AFT00599
6159,AFT00484,7,2,TRUE,100,AFT00304,00:00.0,00:00.0,AFT00304,AFT00304
4632,AFT00581,69,0,TRUE,100,AFT00633,00:00.0,00:00.0,AFT00129,AFT00640
4975,AFT00717,76,0,TRUE,100,AFT00687,00:00.0,00:00.0,AFT00129,AFT00599
4834,AFT00673,9,0,TRUE,100,AFT00252,00:00.0,00:00.0,AFT00628,AFT00599
4369,AFT00737,7,1,TRUE,100,AFT00599,00:00.0,00:00.0,AFT00599,AFT00599
5061,AFT00289,3,-100,TRUE,0,,00:00.0,00:00.0,AFT00628,AFT00599
5062,AFT00289,3,-100,TRUE,0,,00:00.0,00:00.0,AFT00628,AFT00599
5063,AFT00289,3,-100,TRUE,0,,00:00.0,00:00.0,AFT00628,AFT00599
5064,AFT00289,3,-100,TRUE,0,,00:00.0,00:00.0,AFT00628,AFT00599
5065,AFT00289,3,-100,TRUE,0,,00:00.0,00:00.0,AFT00628,AFT00599
4309,AFT00264,85,4,TRUE,100,AFT00000,00:00.0,00:00.0,AFT00000,AFT00001
5368,AFT00021,105,2,TRUE,100,AFT00640,00:00.0,00:00.0,AFT00640,AFT00640
